#{"t_start": 1784589089.122178, "env_id": "None"}
r,l,t
516.9,60,1.387613
-154.3,9,1.405288
560.35,60,1.492362
601.3,60,1.582109
613.7,60,1.698489
671.5,60,1.788598
479.45,60,1.87816
471.35,60,1.980274
741.75,60,2.083065
400.05,60,2.173455
364.3,60,2.271271
506.3,60,2.38344
619.8,60,2.483778
368.75,60,2.587945
848.3,60,2.701161
345.8,60,2.793604
279.8,60,2.889307
661.5,60,3.346294
-155.55,17,3.366688
593.8,60,3.455975
616.45,60,3.553845
263.7,60,3.637263
-161.5,5,3.643906
479.65,60,3.721328
431.1,60,3.798732
644.15,60,3.886087
220.3,60,3.972326
-172.35,20,4.000962
565.55,60,4.086095
588.05,60,4.176835
565.2,60,4.266501
473.45,60,4.374634
-151.0,2,4.377433
460.75,60,4.466662
803.45,60,4.551669
301.95,60,4.643242
85.05,60,4.733134
723.0,60,4.814427
705.25,60,5.085596
518.55,60,5.184214
389.55,60,5.27617
-162.25,16,5.298471
641.75,60,5.388376
295.95,60,5.475869
269.5,60,5.56706
797.55,60,5.652243
839.45,60,5.742573
644.5,60,5.829482
285.8,60,5.921999
384.85,60,6.00898
760.75,60,6.111037
718.95,60,6.19433
859.15,60,6.285681
-168.55,9,6.304243
649.75,60,6.390493
550.55,60,6.477952
532.45,60,6.78299
521.45,60,6.866644
604.25,60,6.975911
758.25,60,7.048516
298.9,60,7.132694
337.3,60,7.216924
786.55,60,7.304434
364.3,60,7.396772
749.9,60,7.487725
538.1,60,7.593727
453.7,60,7.696187
-196.9,31,7.760385
502.5,60,7.875233
722.7,60,7.977698
772.95,60,8.075556
849.5,60,8.166584
626.9,60,8.25504
826.6,60,8.379185
730.45,60,8.676624
833.95,60,8.754639
955.05,60,8.860529
730.9,60,8.976713
-156.4,22,9.016429
-179.5,4,9.023981
552.6,60,9.126457
763.0,60,9.235599
44.85,60,9.327729
710.5,60,9.416009
505.3,60,9.536068
269.0,60,9.659226
579.25,60,9.77306
746.7,60,9.884322
-34.1,60,10.000597
553.35,60,10.111926
512.2,60,10.220845
725.75,60,10.331336
834.8,60,10.446785
555.55,60,10.776572
660.3,60,10.871555
676.9,60,10.967615
526.7,60,11.085431
449.1,60,11.205837
405.45,60,11.318753
477.1,60,11.407053
79.25,60,11.496198
286.05,60,11.585725
708.55,60,11.676852
358.35,60,11.766448
536.65,60,11.864963
462.45,60,11.955231
-162.7,55,12.041446
763.5,60,12.130684
-162.35,42,12.200558
322.3,60,12.297269
54.4,60,12.596756
544.1,60,12.683125
760.55,60,12.779473
405.6,60,12.858789
213.15,60,12.956325
692.8,60,13.057591
531.15,60,13.161642
676.1,60,13.251766
137.75,60,13.337257
754.95,60,13.41011
-183.6,17,13.43312
405.8,60,13.525075
137.6,60,13.61026
-161.0,5,13.616938
831.65,60,13.703192
829.3,60,13.801639
768.65,60,13.897346
-154.4,30,13.96871
738.3,60,14.088275
799.4,60,14.391141
598.6,60,14.474913
882.4,60,14.563411
684.6,60,14.654664
742.05,60,14.779094
682.45,60,14.869139
290.0,60,14.993001
77.8,60,15.098249
194.2,60,15.205064
430.75,60,15.299433
603.95,60,15.390826
580.95,60,15.510655
801.85,60,15.635132
-160.35,10,15.656006
941.25,60,15.755986
1022.65,60,15.858393
374.8,60,15.969698
780.3,60,16.068485
395.6,60,16.346468
366.15,60,16.441134
628.25,60,16.55257
524.45,60,16.656793
406.85,60,16.763246
621.45,60,16.8859
795.8,60,17.005418
641.05,60,17.105235
220.75,60,17.199697
226.55,60,17.306446
-182.0,5,17.315317
629.85,60,17.402895
-159.6,50,17.484217
573.65,60,17.581752
911.85,60,17.689569
846.25,60,17.783903
545.05,60,17.866064
836.2,60,17.953595
831.2,60,18.240918
-159.5,7,18.250489
654.95,60,18.344317
502.35,60,18.452088
581.35,60,18.531773
-165.8,25,18.565588
665.7,60,18.655796
-2.95,60,18.750221
524.7,60,18.840781
932.9,60,18.929961
349.0,60,19.015553
569.5,60,19.09796
-156.9,43,19.156037
476.9,60,19.251509
638.1,60,19.330118
616.1,60,19.414294
520.2,60,19.4987
434.5,60,19.584639
-162.85,12,19.602772
569.8,60,19.722571
821.2,60,20.014396
174.65,60,20.112284
224.45,60,20.195087
788.5,60,20.280955
302.35,60,20.36554
708.2,60,20.448777
909.6,60,20.528791
773.45,60,20.615408
672.15,60,20.702557
569.5,60,20.788691
313.5,60,20.879331
626.45,60,20.972007
716.6,60,21.057314
-155.45,16,21.081801
-165.5,9,21.097492
398.25,60,21.178489
683.35,60,21.264375
855.15,60,21.349111
817.15,60,21.44251
-166.0,12,21.65801
249.75,60,21.751613
319.8,60,21.82636
631.6,60,21.917084
-165.75,14,21.946983
-156.6,8,21.956353
448.15,60,22.048763
375.3,60,22.160183
482.35,60,22.269892
1006.15,60,22.392853
791.45,60,22.509457
387.35,60,22.617002
524.95,60,22.721908
736.15,60,22.834322
268.15,60,22.955596
496.15,60,23.068455
681.55,60,23.165366
876.85,60,23.28117
936.05,60,23.394461
123.45,60,23.718758
584.25,60,23.801635
521.15,60,23.895304
745.85,60,24.000337
242.25,60,24.08745
-68.25,60,24.180881
581.55,60,24.266891
775.95,60,24.354309
697.1,60,24.466643
771.1,60,24.594011
434.5,60,24.709754
666.6,60,24.824355
-152.0,8,24.839807
744.55,60,24.946115
399.85,60,25.113213
151.9,60,25.22458
807.0,60,25.3552
637.0,60,25.480299
421.8,60,25.827205
319.9,60,25.932039
651.25,60,26.061039
-162.45,22,26.09894
556.9,60,26.209357
558.25,60,26.308595
929.9,60,26.421701
738.5,60,26.530029
774.4,60,26.616987
796.35,60,26.720811
811.7,60,26.814261
438.3,60,26.915528
624.85,60,27.001533
880.65,60,27.111483
-156.15,23,27.158975
408.15,60,27.275617
773.0,60,27.365998
826.15,60,27.454905
394.65,60,27.732183
924.7,60,27.847952
753.5,60,27.958915
570.75,60,28.052272
701.75,60,28.144942
-151.4,10,28.163052
524.55,60,28.260622
685.9,60,28.346076
713.1,60,28.430866
450.45,60,28.519187
692.85,60,28.613649
724.55,60,28.702661
603.4,60,28.808807
808.2,60,28.915203
404.1,60,28.996958
98.15,60,29.084186
938.95,60,29.167375
157.3,60,29.256888
486.4,60,29.577882
431.5,60,29.664867
666.55,60,29.755501
-159.55,25,29.791796
469.15,60,29.877369
322.5,60,29.974349
651.85,60,30.06033
604.85,60,30.166088
846.15,60,30.275543
216.8,60,30.377665
608.3,60,30.463035
864.6,60,30.550804
433.1,60,30.631484
371.6,60,30.715876
329.65,60,30.827512
232.9,60,30.960836
749.3,60,31.085696
745.25,60,31.190943
381.0,60,31.480062
665.85,60,31.574892
524.65,60,31.682685
146.2,60,31.80067
-184.2,6,31.817034
469.65,60,31.914671
-160.1,23,31.950227
218.05,60,32.100213
606.55,60,32.216133
435.75,60,32.340283
476.95,60,32.432416
815.65,60,32.556599
389.15,60,32.650756
236.8,60,32.768433
-158.3,4,32.784577
711.5,60,32.917726
810.35,60,33.027748
525.4,60,33.132829
666.95,60,33.251837
612.4,60,33.54194
982.95,60,33.634018
716.5,60,33.723254
-166.85,46,33.790941
1194.2,60,33.88293
683.8,60,33.994129
810.4,60,34.095461
663.25,60,34.183421
464.3,60,34.275247
-154.95,19,34.299165
717.05,60,34.389691
975.9,60,34.481502
781.4,60,34.58439
773.75,60,34.693935
488.8,60,34.785036
87.7,60,34.868728
574.3,60,34.978828
344.6,60,35.07727
575.1,60,35.364605
-163.7,57,35.447063
773.0,60,35.540663
777.55,60,35.623484
822.2,60,35.714662
269.15,60,35.796451
58.5,60,35.876908
1018.45,60,35.984599
550.6,60,36.089077
682.0,60,36.166988
319.4,60,36.252304
-19.35,60,36.332275
797.9,60,36.416656
690.75,60,36.500862
675.55,60,36.59748
519.1,60,36.698946
617.5,60,36.783589
-167.2,11,36.798694
488.45,60,37.090238
828.75,60,37.178033
697.45,60,37.26354
429.05,60,37.347042
910.6,60,37.427547
527.2,60,37.508027
853.8,60,37.620741
852.65,60,37.742969
458.75,60,37.860802
-163.15,44,37.947441
663.45,60,38.061374
-154.05,41,38.133388
641.35,60,38.229422
722.0,60,38.343732
641.5,60,38.456026
805.5,60,38.556715
517.5,60,38.645572
361.8,60,38.729623
557.9,60,39.039615
-151.05,13,39.076303
310.25,60,39.183245
684.6,60,39.294204
552.65,60,39.427413
447.1,60,39.534814
879.65,60,39.646257
-152.95,10,39.660247
710.2,60,39.753743
61.35,60,39.835585
777.15,60,39.929384
488.0,60,40.028822
358.8,60,40.117393
778.9,60,40.196485
755.55,60,40.301463
635.4,60,40.382993
195.2,60,40.461403
676.45,60,40.548302
791.7,60,40.628713
677.7,60,40.921741
822.5,60,41.025009
722.15,60,41.117922
613.8,60,41.212288
782.4,60,41.301582
527.7,60,41.398332
528.2,60,41.489169
646.35,60,41.582107
592.3,60,41.693711
550.55,60,41.797425
772.75,60,41.89608
806.7,60,42.009631
665.3,60,42.12693
484.1,60,42.246817
480.35,60,42.375787
522.45,60,42.516386
529.4,60,42.631705
325.4,60,42.966634
700.0,60,43.076341
700.75,60,43.172292
548.25,60,43.256985
465.1,60,43.343904
721.2,60,43.448368
977.4,60,43.565178
373.15,60,43.650641
430.65,60,43.740772
591.25,60,43.82102
619.15,60,43.909792
975.1,60,44.022694
861.3,60,44.13141
486.7,60,44.24564
666.3,60,44.361856
333.6,60,44.472897
568.05,60,44.59223
313.9,60,44.928192
312.1,60,45.072552
798.6,60,45.166604
592.45,60,45.244184
-175.75,10,45.255872
820.1,60,45.363256
118.15,60,45.455171
336.7,60,45.531878
512.0,60,45.617089
-155.8,24,45.650355
940.5,60,45.736748
855.3,60,45.822845
315.5,60,45.90295
529.7,60,45.996764
556.7,60,46.088113
238.85,60,46.178213
926.2,60,46.265704
723.35,60,46.354524
807.25,60,46.647864
817.9,60,46.757375
-52.3,60,46.843252
-78.85,60,46.934411
629.5,60,47.02559
735.15,60,47.107536
141.55,60,47.188142
802.2,60,47.271809
346.45,60,47.356054
948.55,60,47.433872
987.5,60,47.518193
-3.95,60,47.5989
-17.65,60,47.709916
802.05,60,47.792442
215.9,60,47.879438
-162.15,9,47.891555
850.0,60,47.988087
-187.5,24,48.026868
-153.4,12,48.043669
213.2,60,48.126067
133.1,60,48.384676
731.7,60,48.469387
645.5,60,48.554268
818.0,60,48.639362
705.15,60,48.730067
598.25,60,48.81483
326.2,60,48.899244
265.15,60,48.99113
594.15,60,49.078007
705.1,60,49.159038
692.75,60,49.243848
479.8,60,49.32948
642.7,60,49.418683
674.55,60,49.501619
680.4,60,49.588196
195.7,60,49.673304
398.95,60,49.75493
1010.5,60,50.040652
555.3,60,50.119722
77.3,60,50.194585
909.45,60,50.277036
859.0,60,50.36441
54.85,60,50.441225
789.65,60,50.535262
453.45,60,50.620973
-219.0,6,50.632619
779.25,60,50.727692
824.0,60,50.805039
615.65,60,50.89456
-183.55,12,50.911831
-169.15,58,50.988287
707.0,60,51.062216
588.05,60,51.134678
737.45,60,51.206505
1.9,60,51.278999
495.1,60,51.532941
765.0,60,51.612925
650.75,60,51.692009
1140.15,60,51.781455
614.7,60,51.868397
106.55,60,51.952364
768.5,60,52.034434
629.0,60,52.120196
576.6,60,52.198333
490.0,60,52.28131
810.6,60,52.371265
713.1,60,52.455944
488.2,60,52.548172
369.9,60,52.657909
734.3,60,52.77945
737.65,60,52.885563
-157.5,34,52.953266
-165.55,9,52.966188
550.75,60,53.08217
759.85,60,53.421056
270.95,60,53.540303
701.2,60,53.661486
728.4,60,53.746936
670.3,60,53.843669
804.55,60,53.930819
765.3,60,54.016195
196.15,60,54.095599
-67.7,60,54.17661
532.1,60,54.257745
797.25,60,54.352802
700.85,60,54.445253
585.1,60,54.526334
406.25,60,54.610577
405.4,60,54.6898
489.2,60,54.767127
869.15,60,54.85833
937.8,60,55.138215
765.65,60,55.239536
-158.05,35,55.296678
783.15,60,55.385674
658.55,60,55.46452
577.75,60,55.546165
173.6,60,55.629272
796.75,60,55.709636
944.65,60,55.787942
670.3,60,55.88277
644.8,60,55.971711
816.25,60,56.060004
490.9,60,56.143109
440.35,60,56.22345
867.95,60,56.321716
764.15,60,56.404969
665.1,60,56.485987
348.35,60,56.734125
306.8,60,56.832415
758.8,60,56.930385
759.55,60,57.01489
586.85,60,57.111383
334.65,60,57.192377
687.25,60,57.273282
595.8,60,57.351634
924.25,60,57.42736
669.25,60,57.508694
628.4,60,57.587556
534.5,60,57.665605
227.3,60,57.751176
723.3,60,57.830675
-166.45,10,57.845661
714.55,60,57.928131
874.9,60,58.009627
300.95,60,58.097765
802.85,60,58.347117
570.8,60,58.427647
482.1,60,58.507094
433.0,60,58.589002
1060.75,60,58.671784
637.7,60,58.753713
857.15,60,58.833125
762.45,60,58.91711
550.35,60,59.000415
811.65,60,59.085273
810.35,60,59.164475
807.05,60,59.24672
767.65,60,59.330932
676.6,60,59.414363
687.65,60,59.492239
709.0,60,59.572903
854.65,60,59.653338
407.45,60,59.902588
1032.2,60,59.989173
732.7,60,60.078822
316.8,60,60.159239
354.55,60,60.242974
633.4,60,60.327498
-162.4,11,60.347013
55.4,60,60.431073
736.6,60,60.514951
-151.1,37,60.564735
324.05,60,60.645179
945.8,60,60.727913
771.45,60,60.808722
371.55,60,60.90996
698.15,60,61.015612
503.3,60,61.098533
375.8,60,61.182677
579.85,60,61.277278
750.35,60,61.386276
576.4,60,61.708445
-183.9,26,61.748638
693.35,60,61.833451
-160.55,37,61.900534
769.85,60,61.998176
491.15,60,62.089425
699.55,60,62.172995
714.65,60,62.25997
-12.5,60,62.345677
621.4,60,62.427828
1008.6,60,62.522556
616.9,60,62.628452
878.65,60,62.733769
639.8,60,62.842058
524.25,60,62.932541
365.05,60,63.018541
910.45,60,63.100061
529.0,60,63.18532
418.0,60,63.473464
761.35,60,63.563026
961.8,60,63.660902
518.45,60,63.762743
797.05,60,63.846197
-173.8,32,63.88896
399.05,60,63.976684
188.1,60,64.059892
706.5,60,64.161158
421.6,60,64.254003
448.8,60,64.335742
525.15,60,64.417222
832.7,60,64.498895
686.05,60,64.580538
805.1,60,64.662514
328.75,60,64.743098
733.1,60,64.820019
-152.1,12,64.835201
340.65,60,65.087245
400.3,60,65.167674
670.1,60,65.300229
151.3,60,65.401039
395.9,60,65.507948
686.7,60,65.611582
921.15,60,65.694248
-166.85,6,65.701927
899.05,60,65.813267
588.6,60,65.915091
901.7,60,66.006526
-39.05,60,66.092153
939.1,60,66.177649
515.5,60,66.279889
739.75,60,66.387716
685.7,60,66.489241
855.05,60,66.584022
315.0,60,66.673954
683.7,60,66.966031
280.75,60,67.069935
2.25,60,67.154807
905.1,60,67.241253
761.5,60,67.323439
662.55,60,67.407477
65.9,60,67.488225
831.6,60,67.595357
273.85,60,67.699677
806.05,60,67.792742
632.0,60,67.895702
441.7,60,67.987964
589.05,60,68.097005
324.8,60,68.209865
647.3,60,68.298077
740.9,60,68.378695
769.55,60,68.458174
769.3,60,68.71588
476.1,60,68.793921
794.75,60,68.894174
860.2,60,68.99972
-114.25,60,69.094442
180.1,60,69.191432
457.6,60,69.277475
838.8,60,69.387083
705.35,60,69.492623
924.7,60,69.59489
104.35,60,69.695615
522.95,60,69.799511
779.6,60,69.885402
443.7,60,69.9843
-169.2,23,70.021693
876.0,60,70.12677
525.45,60,70.232724
648.5,60,70.331059
998.05,60,70.621721
896.1,60,70.70627
318.2,60,70.788445
63.3,60,70.894353
370.05,60,70.998061
-156.8,7,71.013019
648.55,60,71.10145
850.7,60,71.183225
385.95,60,71.291055
980.35,60,71.382447
566.9,60,71.472498
748.9,60,71.560473
808.15,60,71.660329
539.75,60,71.76936
709.4,60,71.850194
936.15,60,71.938665
580.75,60,72.047791
166.45,60,72.152469
896.55,60,72.448742
767.55,60,72.527249
707.05,60,72.608346
214.0,60,72.687349
766.3,60,72.767632
396.35,60,72.869974
-163.95,52,72.955127
752.85,60,73.055892
-170.65,7,73.067578
485.65,60,73.166391
649.3,60,73.251079
887.55,60,73.331332
-155.05,57,73.423231
625.5,60,73.521652
759.6,60,73.602358
679.1,60,73.686192
87.9,60,73.790419
631.25,60,73.893965
584.55,60,74.198956
324.85,60,74.290433
-160.3,56,74.374798
205.8,60,74.461226
652.2,60,74.55572
720.15,60,74.633775
614.35,60,74.731086
416.1,60,74.833468
-113.0,60,74.919819
-153.75,21,74.949587
512.8,60,75.030148
704.95,60,75.120428
420.85,60,75.19815
502.45,60,75.277118
667.45,60,75.35747
505.2,60,75.435391
639.45,60,75.514346
226.3,60,75.59172
811.4,60,75.906365
216.75,60,75.997956
651.85,60,76.083997
266.65,60,76.166519
458.25,60,76.262476
495.1,60,76.351381
433.35,60,76.433396
539.35,60,76.520719
570.3,60,76.626486
786.1,60,76.737116
841.25,60,76.824119
716.85,60,76.905719
997.2,60,76.986004
668.1,60,77.083412
717.5,60,77.18848
162.65,60,77.287964
817.45,60,77.386281
445.0,60,77.651659
242.25,60,77.751401
821.05,60,77.856952
740.9,60,77.947212
416.6,60,78.026265
719.75,60,78.112885
623.3,60,78.190626
-168.5,10,78.203183
-163.15,30,78.24342
665.8,60,78.323976
505.85,60,78.425257
892.35,60,78.519658
1082.0,60,78.612666
-193.3,22,78.642004
301.5,60,78.7285
-169.3,11,78.750334
790.8,60,78.854352
-159.7,55,78.953759
801.15,60,79.047951
626.5,60,79.135753
748.5,60,79.421256
630.0,60,79.501183
745.25,60,79.580445
-158.8,20,79.608816
-172.15,25,79.643917
1005.9,60,79.725505
345.9,60,79.808314
665.6,60,79.886623
690.7,60,79.969921
765.3,60,80.061631
565.3,60,80.149182
724.8,60,80.228717
367.95,60,80.308439
519.45,60,80.385526
661.85,60,80.463125
819.5,60,80.544383
637.0,60,80.622989
600.75,60,80.697439
489.6,60,80.956768
947.85,60,81.079399
931.1,60,81.181724
895.2,60,81.290177
280.75,60,81.389139
970.9,60,81.479152
896.05,60,81.582541
841.45,60,81.688856
561.95,60,81.776455
695.4,60,81.855681
854.75,60,81.955718
-150.2,23,81.99135
502.0,60,82.088611
734.1,60,82.188295
859.75,60,82.278636
709.2,60,82.358597
654.8,60,82.453699
632.85,60,82.539611
711.6,60,82.798789
566.95,60,82.898951
820.75,60,82.998119
-151.5,41,83.068276
53.25,60,83.148139
618.15,60,83.224517
755.65,60,83.301893
112.7,60,83.394738
829.4,60,83.480976
774.55,60,83.563113
720.2,60,83.643313
873.2,60,83.719896
245.95,60,83.795356
840.6,60,83.892768
37.55,60,83.991702
884.4,60,84.094148
1028.8,60,84.191751
763.9,60,84.459004
549.95,60,84.541661
-156.5,16,84.565443
778.15,60,84.664932
-161.65,20,84.697333
789.3,60,84.798053
738.45,60,84.906795
136.2,60,84.998897
677.55,60,85.097463
-161.85,11,85.113746
752.45,60,85.193898
684.9,60,85.286938
481.4,60,85.367014
682.5,60,85.447015
499.9,60,85.524229
-120.1,60,85.601403
316.8,60,85.6857
955.4,60,85.768925
-174.95,12,85.78845
529.7,60,85.871662
664.45,60,86.145099
374.2,60,86.255008
170.8,60,86.347569
497.75,60,86.427393
-2.85,60,86.532365
865.4,60,86.652604
592.55,60,86.761506
797.6,60,86.857493
643.1,60,86.958814
430.55,60,87.052415
912.35,60,87.151362
521.9,60,87.249182
807.65,60,87.32782
428.65,60,87.412686
998.85,60,87.492787
-105.45,60,87.584208
370.2,60,87.692469
689.85,60,87.990188
394.6,60,88.095589
910.55,60,88.186112
283.8,60,88.26359
465.05,60,88.345668
958.5,60,88.424149
768.35,60,88.502421
773.0,60,88.585762
556.1,60,88.664719
796.8,60,88.766345
556.3,60,88.845682
-150.05,39,88.900051
209.9,60,88.981119
175.45,60,89.081589
822.25,60,89.177837
329.3,60,89.256536
813.45,60,89.345898
981.45,60,89.65624
262.85,60,89.743562
83.65,60,89.83221
551.35,60,89.924016
739.15,60,90.01506
939.65,60,90.097458
863.45,60,90.179671
324.75,60,90.256858
585.2,60,90.333844
505.45,60,90.419186
123.0,60,90.50773
-166.5,36,90.562854
337.5,60,90.647055
582.15,60,90.723635
685.35,60,90.801199
631.75,60,90.881632
371.15,60,90.966712
497.45,60,91.049407
453.1,60,91.317748
1036.85,60,91.397303
766.45,60,91.475915
956.6,60,91.56336
518.95,60,91.663085
818.6,60,91.743965
110.15,60,91.846622
122.55,60,91.947315
818.85,60,92.048534
833.2,60,92.150559
-34.5,60,92.251004
288.65,60,92.343072
504.55,60,92.427169
914.1,60,92.509095
1164.05,60,92.590649
873.25,60,92.679049
-46.95,60,92.776092
381.8,60,93.068623
702.65,60,93.183824
594.6,60,93.290256
289.3,60,93.395984
-153.65,7,93.410486
705.65,60,93.51969
719.6,60,93.610727
633.85,60,93.720649
125.05,60,93.808347
706.6,60,93.887163
200.95,60,93.966623
128.45,60,94.061188
227.45,60,94.162386
517.05,60,94.252399
892.5,60,94.331673
801.95,60,94.428751
13.7,60,94.532595
664.45,60,94.628926
294.65,60,94.880856
482.0,60,94.993949
811.6,60,95.111357
428.1,60,95.203269
270.0,60,95.294197
571.2,60,95.392888
181.3,60,95.480119
946.1,60,95.573194
-150.45,9,95.588409
923.5,60,95.680133
216.0,60,95.773166
728.65,60,95.871716
820.2,60,95.965189
961.5,60,96.054916
646.4,60,96.158516
-54.1,60,96.262354
125.0,60,96.343356
484.85,60,96.420665
759.05,60,96.708896
145.85,60,96.81286
783.85,60,96.899529
879.05,60,96.995121
674.0,60,97.095668
595.7,60,97.198149
725.4,60,97.298659
-8.75,60,97.392013
823.55,60,97.480397
-185.0,5,97.487036
27.3,60,97.563874
518.5,60,97.644335
737.85,60,97.724291
834.05,60,97.800288
297.85,60,97.879391
1076.6,60,97.959736
1125.5,60,98.039566
479.8,60,98.125484
717.75,60,98.381863
376.55,60,98.462434
857.2,60,98.539716
941.1,60,98.617424
237.35,60,98.694054
688.65,60,98.778935
-163.0,6,98.786442
846.5,60,98.865983
-150.6,12,98.884788
739.1,60,98.968468
697.55,60,99.051451
517.5,60,99.130964
566.95,60,99.211204
625.9,60,99.287116
655.0,60,99.375196
591.75,60,99.468488
774.35,60,99.547423
753.25,60,99.623975
446.7,60,99.699695
112.6,60,99.981698
631.6,60,100.086764
773.9,60,100.175457
707.15,60,100.258169
784.05,60,100.335618
559.45,60,100.425538
-161.5,6,100.435217
54.85,60,100.535569
800.1,60,100.643823
768.8,60,100.739695
594.45,60,100.819016
922.1,60,100.898617
816.9,60,100.98552
248.15,60,101.068618
646.0,60,101.155156
154.55,60,101.234728
709.5,60,101.317794
1062.7,60,101.399156
759.8,60,101.645463
-153.9,16,101.665372
-192.4,22,101.694386
655.35,60,101.784905
-157.2,16,101.814916
968.0,60,101.919731
-165.7,6,101.927028
929.85,60,102.009169
797.5,60,102.093343
-163.95,35,102.141398
658.9,60,102.219941
272.15,60,102.297844
697.4,60,102.376833
-155.1,46,102.434249
595.65,60,102.513797
717.9,60,102.591721
885.6,60,102.673882
484.55,60,102.752906
554.35,60,102.828141
225.25,60,102.912781
728.8,60,103.193993
271.6,60,103.272856
663.25,60,103.350243
557.1,60,103.429369
501.5,60,103.509107
762.25,60,103.587954
713.5,60,103.666327
524.65,60,103.746551
472.6,60,103.825742
396.4,60,103.908781
-155.5,6,103.919253
56.9,60,103.996599
-174.45,18,104.022863
366.2,60,104.110577
884.35,60,104.188631
639.45,60,104.267128
658.75,60,104.356588
-18.35,60,104.442158
-44.45,60,104.525266
176.35,60,104.765035
397.05,60,104.847349
727.55,60,104.929074
570.55,60,105.011071
754.4,60,105.097579
843.35,60,105.189969
918.5,60,105.280555
560.2,60,105.358783
756.3,60,105.440987
947.15,60,105.521611
-155.25,10,105.533761
702.55,60,105.612227
625.9,60,105.694153
684.85,60,105.779298
-162.8,6,105.786952
653.4,60,105.863457
549.25,60,105.95402
-150.5,7,105.96328
-190.7,31,106.00686
829.35,60,106.091061
